,datetime,w,w_forecasted,d,d_forecasted
13821,2022-10-28 21:00:00,41.60089,53.032383,80418.121,81096.0
13822,2022-10-28 22:00:00,44.041728,48.196828,77459.512,77943.0
13823,2022-10-28 23:00:00,39.67621,43.303318,74068.708,74448.0
13824,2022-10-29 00:00:00,38.942908,42.073567,71448.484,72127.0
13825,2022-10-29 01:00:00,40.124872,42.474209,69467.015,70356.0
13826,2022-10-29 02:00:00,52.63693,39.491921,68689.223,69388.0
13827,2022-10-29 03:00:00,45.09958,39.081197,68368.763,69258.0
13828,2022-10-29 04:00:00,55.465114,40.347934,68991.114,69896.0
13829,2022-10-29 05:00:00,54.459837,42.055225,70858.851,71813.0
13830,2022-10-29 06:00:00,47.734218,51.578306,73871.937,75112.0
13831,2022-10-29 07:00:00,106.232365,60.645132,77306.808,77985.0
13832,2022-10-29 08:00:00,82.670626,60.136248,79545.788,79369.0
13833,2022-10-29 09:00:00,58.01615,50.957661,79262.952,78830.0
13834,2022-10-29 10:00:00,38.393964,45.423438,77489.142,77389.0
13835,2022-10-29 11:00:00,38.365418,42.664462,75569.5,75682.0
13836,2022-10-29 12:00:00,73.18551,41.75315,73976.007,74167.0
13837,2022-10-29 13:00:00,39.904055,39.856865,72634.499,72829.0
13838,2022-10-29 14:00:00,37.855216,40.128359,71888.66,71952.0
13839,2022-10-29 15:00:00,43.365606,39.593199,72197.738,71822.0
13840,2022-10-29 16:00:00,42.189572,41.303738,73407.602,72774.0
13841,2022-10-29 17:00:00,53.280357,48.153109,75017.08,74451.0
13842,2022-10-29 18:00:00,80.729402,58.136467,77242.641,76461.0
13843,2022-10-29 19:00:00,44.520696,54.662255,78449.606,78410.0
13844,2022-10-29 20:00:00,50.173873,47.827493,77414.438,78204.0
13845,2022-10-29 21:00:00,53.120406,45.172583,75701.23,76640.0
13846,2022-10-29 22:00:00,57.330182,41.510423,73589.615,73978.0
13847,2022-10-29 23:00:00,35.04395,38.528156,71099.942,71195.0
13848,2022-10-30 00:00:00,34.80403,39.893918,69099.884,69413.0
13849,2022-10-30 01:00:00,38.36666,40.028219,67717.925,67912.0
13850,2022-10-30 02:00:00,33.022368,37.371959,67082.137,67195.0
13851,2022-10-30 03:00:00,35.702174,37.658508,67048.491,67136.0
13852,2022-10-30 04:00:00,40.326275,39.667634,67565.199,67695.0
13853,2022-10-30 05:00:00,38.439412,41.049809,69020.899,69032.0
13854,2022-10-30 06:00:00,38.70866,44.100579,71614.01,71569.0
13855,2022-10-30 07:00:00,40.746971,48.76156,74484.648,74025.0
13856,2022-10-30 08:00:00,44.260156,51.8868,76399.919,75327.0
13857,2022-10-30 09:00:00,39.20691,44.500314,76394.325,75079.0
13858,2022-10-30 10:00:00,38.688152,44.590672,75343.177,74255.0
13859,2022-10-30 11:00:00,39.358271,46.715747,74309.382,73169.0
13860,2022-10-30 12:00:00,36.257432,44.729507,73119.391,72395.0
13861,2022-10-30 13:00:00,46.322807,43.92602,72352.525,71750.0
13862,2022-10-30 14:00:00,43.057833,44.698922,72118.736,71370.0
13863,2022-10-30 15:00:00,38.758878,43.537908,72596.099,71739.0
13864,2022-10-30 16:00:00,43.047512,44.332145,74296.713,73172.0
13865,2022-10-30 17:00:00,66.521178,54.487625,76552.973,75297.0
13866,2022-10-30 18:00:00,105.267971,73.205054,79873.774,77593.0
13867,2022-10-30 19:00:00,79.485044,66.269654,80978.702,80076.0
13868,2022-10-30 20:00:00,54.985816,55.249835,79648.335,79752.0
13869,2022-10-30 21:00:00,39.661745,50.502307,76887.772,77197.0
13870,2022-10-30 22:00:00,42.070421,44.52803,73346.271,73983.0
13871,2022-10-30 23:00:00,38.813254,43.022706,69910.989,70710.0
13872,2022-10-31 00:00:00,33.156306,37.987913,67236.372,68638.0
13873,2022-10-31 01:00:00,33.686123,37.124501,65676.234,67044.0
13874,2022-10-31 02:00:00,33.396361,35.875914,64974.993,66248.0
13875,2022-10-31 03:00:00,33.618239,36.587438,65027.916,66276.0
13876,2022-10-31 04:00:00,35.133558,39.412026,66606.333,68015.0
13877,2022-10-31 05:00:00,34.570539,44.435907,70881.116,72261.0
13878,2022-10-31 06:00:00,49.775131,69.83486,77961.375,79481.0
13879,2022-10-31 07:00:00,61.059846,80.264697,83165.799,84356.0
13880,2022-10-31 08:00:00,57.71062,75.514511,84300.331,85714.0
13881,2022-10-31 09:00:00,48.831611,72.29737,84278.074,85606.0
13882,2022-10-31 10:00:00,50.476016,71.21221,84518.848,85404.0
13883,2022-10-31 11:00:00,46.593199,71.169651,84263.63,85059.0
13884,2022-10-31 12:00:00,52.377059,71.354294,84088.105,84841.0
13885,2022-10-31 13:00:00,49.061313,72.787223,83837.3,84549.0
13886,2022-10-31 14:00:00,50.2006,66.026417,83670.131,84132.0
13887,2022-10-31 15:00:00,103.231082,64.233084,83566.434,83979.0
13888,2022-10-31 16:00:00,67.34835,65.127416,84009.089,84601.0
13889,2022-10-31 17:00:00,59.033092,71.352172,84117.136,85662.0
13890,2022-10-31 18:00:00,43.396152,82.742015,84134.777,86835.0
13891,2022-10-31 19:00:00,40.259815,74.700943,83905.783,87940.0
13892,2022-10-31 20:00:00,42.544821,66.306365,83007.585,86309.0
13893,2022-10-31 21:00:00,49.891365,62.883473,80427.377,82687.0
13894,2022-10-31 22:00:00,40.747994,51.945811,76210.775,78022.0
13895,2022-10-31 23:00:00,31.674516,41.262647,71949.731,73607.0
13896,2022-11-01 00:00:00,32.067226,37.707841,68640.68,69556.0
13897,2022-11-01 01:00:00,31.079595,34.505192,66583.235,67322.0
13898,2022-11-01 02:00:00,29.942303,32.256852,65589.79,66026.0
13899,2022-11-01 03:00:00,30.485296,32.029555,65331.347,65591.0
13900,2022-11-01 04:00:00,32.21734,34.082152,66330.857,66802.0
13901,2022-11-01 05:00:00,32.241331,39.886771,70066.294,70861.0
13902,2022-11-01 06:00:00,39.125301,53.474653,76664.773,78095.0
13903,2022-11-01 07:00:00,66.698562,64.200295,82081.287,82951.0
13904,2022-11-01 08:00:00,52.065217,61.841388,83464.138,84440.0
13905,2022-11-01 09:00:00,51.081681,57.443921,83551.941,84538.0
13906,2022-11-01 10:00:00,57.051836,57.939407,83639.466,84503.0
13907,2022-11-01 11:00:00,46.041049,56.309787,83334.538,84291.0
13908,2022-11-01 12:00:00,69.375377,56.43564,83245.897,84313.0
13909,2022-11-01 13:00:00,70.587891,54.465632,83113.52,84374.0
13910,2022-11-01 14:00:00,74.075942,49.419051,82736.481,84219.0
13911,2022-11-01 15:00:00,71.893648,48.712957,82774.714,84319.0
13912,2022-11-01 16:00:00,71.831235,51.955269,83271.435,85042.0
13913,2022-11-01 17:00:00,73.145725,61.149558,84552.825,85938.0
13914,2022-11-01 18:00:00,117.083688,77.246513,86477.271,87103.0
13915,2022-11-01 19:00:00,78.197598,66.712489,87082.212,87794.0
13916,2022-11-01 20:00:00,46.288208,56.190847,84706.237,85869.0
13917,2022-11-01 21:00:00,41.811874,49.037833,81257.118,82025.0
13918,2022-11-01 22:00:00,33.559513,42.844337,76563.293,77655.0
13919,2022-11-01 23:00:00,30.989794,37.514112,72222.231,73225.0
13920,2022-11-02 00:00:00,28.200226,34.870703,68982.392,69936.0
13921,2022-11-02 01:00:00,28.429813,32.604553,66967.156,67731.0
13922,2022-11-02 02:00:00,28.430851,30.568767,65968.28,66569.0
13923,2022-11-02 03:00:00,25.973272,30.561079,65870.557,66271.0
13924,2022-11-02 04:00:00,28.54983,33.712647,67135.794,67433.0
13925,2022-11-02 05:00:00,37.289153,38.08483,71175.637,70946.0
13926,2022-11-02 06:00:00,38.416668,54.861022,78134.325,77246.0
13927,2022-11-02 07:00:00,45.35403,66.856463,83201.25,82360.0
13928,2022-11-02 08:00:00,54.990052,54.476488,84277.71,83791.0
13929,2022-11-02 09:00:00,39.214982,50.711065,83372.285,83221.0
13930,2022-11-02 10:00:00,37.207767,50.663746,82730.992,82928.0
13931,2022-11-02 11:00:00,50.114981,49.570759,82189.159,82274.0
13932,2022-11-02 12:00:00,37.021306,50.247343,81911.863,82097.0
13933,2022-11-02 13:00:00,38.236474,51.576505,81890.801,82175.0
13934,2022-11-02 14:00:00,37.324605,49.06824,81741.699,82125.0
13935,2022-11-02 15:00:00,46.033999,51.022641,81810.744,82316.0
13936,2022-11-02 16:00:00,46.20284,53.703417,82595.225,83171.0
13937,2022-11-02 17:00:00,47.311224,57.180642,83698.933,84272.0
13938,2022-11-02 18:00:00,70.272889,72.360567,85937.771,85680.0
13939,2022-11-02 19:00:00,59.69208,60.894556,86267.862,86677.0
13940,2022-11-02 20:00:00,32.53637,51.326051,84275.502,84994.0
13941,2022-11-02 21:00:00,27.806875,42.401031,80991.126,81356.0
13942,2022-11-02 22:00:00,25.569771,36.673894,76763.202,76740.0
13943,2022-11-02 23:00:00,25.000737,33.361735,72537.943,72359.0
13944,2022-11-03 00:00:00,20.2467,27.686765,69438.646,69572.0
13945,2022-11-03 01:00:00,20.339401,24.161312,67608.372,67633.0
13946,2022-11-03 02:00:00,19.195727,22.6629,66853.639,66674.0
13947,2022-11-03 03:00:00,19.185273,22.362465,66805.211,66500.0
13948,2022-11-03 04:00:00,22.72051,26.721784,68252.12,67854.0
13949,2022-11-03 05:00:00,23.81241,29.135528,72296.263,71828.0
13950,2022-11-03 06:00:00,27.316831,49.698543,79327.335,78610.0
13951,2022-11-03 07:00:00,37.075333,60.004638,84765.535,83923.0
13952,2022-11-03 08:00:00,35.603533,46.431294,85805.494,84870.0
13953,2022-11-03 09:00:00,34.508442,44.727448,84411.401,84006.0
13954,2022-11-03 10:00:00,33.381369,44.531864,82758.874,83194.0
13955,2022-11-03 11:00:00,32.025585,42.242769,81773.973,82521.0
13956,2022-11-03 12:00:00,33.130386,41.832614,81498.366,82240.0
13957,2022-11-03 13:00:00,31.265383,40.492035,81523.965,82210.0
13958,2022-11-03 14:00:00,32.993381,39.687447,81514.672,81975.0
13959,2022-11-03 15:00:00,31.712349,38.55416,81571.844,82117.0
13960,2022-11-03 16:00:00,29.657849,39.615758,82594.652,83131.0
13961,2022-11-03 17:00:00,33.124832,47.989312,83634.303,84194.0
13962,2022-11-03 18:00:00,51.932345,57.155568,85488.727,85698.0
13963,2022-11-03 19:00:00,35.427789,49.529471,85972.25,86427.0
13964,2022-11-03 20:00:00,29.499749,41.022842,83989.015,84742.0
13965,2022-11-03 21:00:00,26.416837,36.273854,80698.171,81454.0
13966,2022-11-03 22:00:00,26.267958,32.450822,76432.697,76845.0
13967,2022-11-03 23:00:00,22.04806,30.102052,72277.007,72471.0
13968,2022-11-04 00:00:00,20.695779,25.082898,69273.075,69798.0
13969,2022-11-04 01:00:00,21.318743,22.721176,67057.658,67655.0
13970,2022-11-04 02:00:00,20.347621,21.745973,66170.682,66556.0
13971,2022-11-04 03:00:00,20.831206,21.927127,66001.979,66304.0
13972,2022-11-04 04:00:00,21.562423,24.528473,67205.617,67480.0
13973,2022-11-04 05:00:00,27.690572,30.359248,71042.743,71055.0
13974,2022-11-04 06:00:00,54.014752,43.353652,77992.265,77563.0
13975,2022-11-04 07:00:00,50.006264,44.096979,83116.971,82683.0
13976,2022-11-04 08:00:00,81.155225,41.068351,84201.638,84061.0
13977,2022-11-04 09:00:00,62.731966,39.228684,83953.411,83721.0
13978,2022-11-04 10:00:00,53.266251,39.171357,83345.175,83129.0
13979,2022-11-04 11:00:00,51.418694,38.20955,82520.839,82549.0
13980,2022-11-04 12:00:00,52.658619,39.45495,82128.224,82170.0
13981,2022-11-04 13:00:00,49.616785,39.537822,82143.935,82204.0
13982,2022-11-04 14:00:00,58.695958,39.414019,82314.626,82269.0
13983,2022-11-04 15:00:00,39.674903,39.333813,82249.954,82469.0
13984,2022-11-04 16:00:00,40.699617,39.98647,82996.908,83199.0
13985,2022-11-04 17:00:00,37.883569,45.434798,83433.534,83855.0
13986,2022-11-04 18:00:00,64.321483,50.686708,84369.18,84504.0
13987,2022-11-04 19:00:00,50.847133,44.629652,83967.167,84764.0
13988,2022-11-04 20:00:00,35.35208,37.690008,81857.716,82745.0
13989,2022-11-04 21:00:00,37.87725,33.730165,78839.958,79648.0
13990,2022-11-04 22:00:00,44.543256,31.906956,75329.99,75720.0
13991,2022-11-04 23:00:00,28.735226,28.965955,71124.778,71566.0
13992,2022-11-05 00:00:00,19.232413,20.900538,67982.112,68383.0
13993,2022-11-05 01:00:00,31.984907,17.572995,65595.388,65911.0
13994,2022-11-05 02:00:00,26.957191,16.748603,64059.872,64253.0
13995,2022-11-05 03:00:00,16.622781,15.823239,63152.437,63388.0
13996,2022-11-05 04:00:00,14.844625,17.69648,63286.076,63512.0
13997,2022-11-05 05:00:00,14.251232,19.215907,64425.56,64769.0
13998,2022-11-05 06:00:00,22.133834,25.122828,66984.335,67501.0
13999,2022-11-05 07:00:00,32.069896,29.659064,69800.104,70620.0
14000,2022-11-05 08:00:00,23.709815,31.388797,72116.224,73701.0
14001,2022-11-05 09:00:00,27.219913,31.836126,73891.939,75897.0
14002,2022-11-05 10:00:00,29.77712,30.001439,75404.042,77219.0
14003,2022-11-05 11:00:00,32.932039,29.778157,76475.796,77920.0
14004,2022-11-05 12:00:00,28.484969,28.783183,77137.148,78499.0
14005,2022-11-05 13:00:00,37.243151,29.209228,77243.599,78814.0
14006,2022-11-05 14:00:00,27.323007,29.028923,77292.299,79274.0
14007,2022-11-05 15:00:00,31.245692,29.190257,77728.07,80001.0
14008,2022-11-05 16:00:00,28.785558,33.413367,78647.867,81143.0
14009,2022-11-05 17:00:00,26.099848,35.292365,79585.941,82216.0
14010,2022-11-05 18:00:00,30.653489,43.761142,81584.311,83285.0
14011,2022-11-05 19:00:00,43.517035,39.63716,81445.977,83641.0
14012,2022-11-05 20:00:00,31.023832,34.696927,79738.013,81502.0
14013,2022-11-05 21:00:00,29.473771,30.10328,77255.387,78360.0
14014,2022-11-05 22:00:00,25.42623,26.985714,74116.967,74617.0
14015,2022-11-05 23:00:00,21.402658,23.227688,70731.96,70892.0
14016,2022-11-06 00:00:00,19.720312,21.712842,67475.352,68618.0
14017,2022-11-06 01:00:00,11.245397,18.56146,64934.633,67434.0
14018,2022-11-06 02:00:00,12.01725,15.894152,63242.916,65636.0
14019,2022-11-06 03:00:00,9.749661,15.233003,62233.932,64303.0
14020,2022-11-06 04:00:00,11.410598,13.916244,61643.429,63516.0
14021,2022-11-06 05:00:00,11.243567,15.297333,61655.421,63408.0
14022,2022-11-06 06:00:00,13.878997,17.45279,62685.711,64545.0
14023,2022-11-06 07:00:00,13.396998,19.840771,64689.185,67078.0
14024,2022-11-06 08:00:00,12.069123,22.170954,67223.45,70009.0
14025,2022-11-06 09:00:00,14.66215,26.416394,70501.694,72863.0
14026,2022-11-06 10:00:00,45.081156,29.69728,73318.905,75516.0
14027,2022-11-06 11:00:00,21.27313,33.567067,74914.747,77400.0
14028,2022-11-06 12:00:00,45.61444,33.594254,76084.669,78922.0
14029,2022-11-06 13:00:00,50.681772,34.089754,77133.344,80159.0
14030,2022-11-06 14:00:00,45.063817,35.224789,77645.545,81319.0
14031,2022-11-06 15:00:00,64.251035,37.174873,78156.721,82481.0
14032,2022-11-06 16:00:00,41.665452,39.980421,78785.729,83838.0
14033,2022-11-06 17:00:00,65.880418,51.980712,80595.156,85653.0
14034,2022-11-06 18:00:00,88.363203,75.445059,83960.076,89070.0
14035,2022-11-06 19:00:00,56.799534,56.798654,84648.929,89869.0
14036,2022-11-06 20:00:00,35.60355,52.253397,82997.07,86956.0
14037,2022-11-06 21:00:00,47.119186,45.602685,80665.134,83553.0
14038,2022-11-06 22:00:00,35.462682,38.003241,77211.34,79991.0
14039,2022-11-06 23:00:00,30.159569,36.178846,73258.785,75739.0
14040,2022-11-07 00:00:00,16.826486,22.187424,67061.757,68058.0
14041,2022-11-07 01:00:00,15.619336,19.585756,65247.364,66091.0
14042,2022-11-07 02:00:00,11.008455,16.896081,64392.888,65165.0
14043,2022-11-07 03:00:00,10.771288,18.044901,64373.029,65029.0
14044,2022-11-07 04:00:00,13.104664,21.564283,65918.934,66245.0
14045,2022-11-07 05:00:00,29.916925,32.549964,70256.235,70425.0
14046,2022-11-07 06:00:00,44.344302,44.494995,76960.21,78354.0
14047,2022-11-07 07:00:00,65.575803,42.026603,81296.664,83889.0
14048,2022-11-07 08:00:00,70.174822,42.043194,83229.685,86442.0
14049,2022-11-07 09:00:00,67.566313,45.533202,84081.364,87583.0
14050,2022-11-07 10:00:00,64.340325,47.177932,84444.139,88413.0
14051,2022-11-07 11:00:00,69.224396,47.293275,85050.428,89040.0
14052,2022-11-07 12:00:00,85.816908,43.957316,85861.57,89640.0
14053,2022-11-07 13:00:00,127.160308,48.312422,86539.947,90053.0
14054,2022-11-07 14:00:00,88.806143,46.790836,86860.079,90105.0
14055,2022-11-07 15:00:00,121.688178,50.043374,87164.885,89994.0
14056,2022-11-07 16:00:00,83.34651,59.745141,87406.252,90729.0
14057,2022-11-07 17:00:00,156.192844,100.122269,89569.478,92685.0
14058,2022-11-07 18:00:00,44.48472,65.367017,89582.53,92242.0
14059,2022-11-07 19:00:00,36.55848,46.18218,87119.898,89437.0
14060,2022-11-07 20:00:00,28.142676,40.812404,84174.12,85950.0
14061,2022-11-07 21:00:00,38.057312,32.427986,80354.482,81773.0
14062,2022-11-07 22:00:00,45.769931,28.331338,75815.223,77208.0
14063,2022-11-07 23:00:00,14.207,24.040751,71702.866,72774.0
14064,2022-11-08 00:00:00,17.951308,22.611711,68693.333,69957.0
14065,2022-11-08 01:00:00,17.799752,20.809361,66802.06,68343.0
14066,2022-11-08 02:00:00,15.94765,19.114509,65931.138,67484.0
14067,2022-11-08 03:00:00,18.47921,18.997458,66128.973,67576.0
14068,2022-11-08 04:00:00,18.174829,23.106196,67903.354,69089.0
14069,2022-11-08 05:00:00,17.939937,31.63496,72141.1,73413.0
14070,2022-11-08 06:00:00,27.530835,47.766749,78589.337,80801.0
14071,2022-11-08 07:00:00,26.693131,42.014226,82507.952,85899.0
14072,2022-11-08 08:00:00,24.306875,41.153247,82922.64,86177.0
14073,2022-11-08 09:00:00,48.586011,41.244465,82042.031,85055.0
14074,2022-11-08 10:00:00,32.624909,44.373391,81238.734,83819.0
14075,2022-11-08 11:00:00,33.999257,42.025016,80726.489,82794.0
14076,2022-11-08 12:00:00,54.485399,41.710281,80295.984,82026.0
14077,2022-11-08 13:00:00,46.754385,39.424243,80212.893,81458.0
14078,2022-11-08 14:00:00,54.000086,39.707624,80445.782,81119.0
14079,2022-11-08 15:00:00,38.046453,41.222626,80965.044,81442.0
14080,2022-11-08 16:00:00,43.712226,51.968622,82820.552,83155.0
14081,2022-11-08 17:00:00,57.76854,87.415672,86776.538,86913.0
14082,2022-11-08 18:00:00,59.639459,67.633623,88368.26,88016.0
14083,2022-11-08 19:00:00,51.92484,52.351828,87383.658,87672.0
14084,2022-11-08 20:00:00,57.728086,45.708538,85656.725,85744.0
14085,2022-11-08 21:00:00,54.012242,40.460502,82614.296,82602.0
14086,2022-11-08 22:00:00,45.379913,35.654023,78786.853,78920.0
14087,2022-11-08 23:00:00,33.30054,33.339281,75289.908,75156.0
14088,2022-11-09 00:00:00,27.597695,34.086747,72788.905,73212.0
14089,2022-11-09 01:00:00,31.300946,32.05361,71266.88,71858.0
14090,2022-11-09 02:00:00,30.062123,31.70299,70713.604,71237.0
14091,2022-11-09 03:00:00,31.73784,32.799223,71085.919,71577.0
14092,2022-11-09 04:00:00,27.268999,33.827383,72920.503,73763.0
14093,2022-11-09 05:00:00,31.358846,44.840339,77845.611,78394.0
14094,2022-11-09 06:00:00,73.468781,75.747609,85577.423,84976.0
14095,2022-11-09 07:00:00,38.885148,76.719335,89028.251,89145.0
14096,2022-11-09 08:00:00,33.836629,55.907063,87676.311,89050.0
14097,2022-11-09 09:00:00,35.771236,49.529512,85160.635,87236.0
14098,2022-11-09 10:00:00,43.556848,49.686445,83365.601,84918.0
14099,2022-11-09 11:00:00,56.176689,47.548177,82211.465,83131.0
14100,2022-11-09 12:00:00,38.463838,45.506488,81751.408,82355.0
14101,2022-11-09 13:00:00,38.643345,46.105614,81568.886,81692.0
14102,2022-11-09 14:00:00,42.186507,44.160057,81440.047,81325.0
14103,2022-11-09 15:00:00,50.378334,48.702588,82045.363,81506.0
14104,2022-11-09 16:00:00,43.664366,53.876562,83814.088,83160.0
14105,2022-11-09 17:00:00,48.929443,89.052293,87763.394,87183.0
14106,2022-11-09 18:00:00,37.492717,64.24796,89057.84,88272.0
14107,2022-11-09 19:00:00,35.362729,55.769943,87781.393,87239.0
14108,2022-11-09 20:00:00,49.973548,46.992017,85863.045,85469.0
14109,2022-11-09 21:00:00,44.925194,34.66849,83013.243,82593.0
14110,2022-11-09 22:00:00,36.693686,33.151236,78775.559,78872.0
14111,2022-11-09 23:00:00,30.168738,29.802113,75001.126,75063.0
14112,2022-11-10 00:00:00,25.729523,23.059311,72386.519,72321.0
14113,2022-11-10 01:00:00,26.274106,21.325707,71057.185,70707.0
14114,2022-11-10 02:00:00,23.83113,20.498523,70371.355,69927.0
14115,2022-11-10 03:00:00,24.857692,20.745039,70390.079,69982.0
14116,2022-11-10 04:00:00,26.55076,22.723532,71956.01,71543.0
14117,2022-11-10 05:00:00,38.653827,26.646239,76535.53,75625.0
14118,2022-11-10 06:00:00,35.617103,47.596492,83141.748,82846.0
14119,2022-11-10 07:00:00,46.671467,39.852753,86354.65,87005.0
14120,2022-11-10 08:00:00,34.548501,36.035454,85765.004,87266.0
14121,2022-11-10 09:00:00,33.335943,34.496581,83883.629,86010.0
14122,2022-11-10 10:00:00,30.258345,34.256708,82826.377,84676.0
14123,2022-11-10 11:00:00,104.311095,31.736969,82242.575,83899.0
14124,2022-11-10 12:00:00,31.26757,34.534113,82131.82,83421.0
14125,2022-11-10 13:00:00,52.067283,34.130142,82720.786,83209.0
14126,2022-11-10 14:00:00,70.283657,33.078828,82846.166,83088.0
14127,2022-11-10 15:00:00,40.940572,33.07628,83266.833,83101.0
14128,2022-11-10 16:00:00,61.876031,37.319674,84488.839,83999.0
14129,2022-11-10 17:00:00,60.881069,60.368794,87318.743,86718.0
14130,2022-11-10 18:00:00,43.35071,43.88215,87503.155,87415.0
14131,2022-11-10 19:00:00,36.446299,35.823862,85848.427,86269.0
14132,2022-11-10 20:00:00,44.640045,32.281021,83516.293,84332.0
14133,2022-11-10 21:00:00,35.175586,29.797453,80396.81,81319.0
14134,2022-11-10 22:00:00,28.055688,26.81358,76241.314,76977.0
14135,2022-11-10 23:00:00,24.420101,22.406146,72025.062,72868.0
14136,2022-11-11 00:00:00,37.306667,27.184791,68983.585,69876.0
14137,2022-11-11 01:00:00,43.419701,26.116986,66994.591,67883.0
14138,2022-11-11 02:00:00,32.179497,23.74235,65892.53,66550.0
14139,2022-11-11 03:00:00,24.113675,24.03794,65709.928,66305.0
14140,2022-11-11 04:00:00,26.670108,26.805636,66634.048,67403.0
14141,2022-11-11 05:00:00,43.584292,30.367531,69759.852,70965.0
14142,2022-11-11 06:00:00,31.42882,39.264264,75378.947,77521.0
14143,2022-11-11 07:00:00,46.290728,43.227311,79289.262,82169.0
14144,2022-11-11 08:00:00,95.46497,45.198758,82396.889,84160.0
14145,2022-11-11 09:00:00,85.358917,50.231857,84358.922,84792.0
14146,2022-11-11 10:00:00,120.741305,51.309448,85691.406,85146.0
14147,2022-11-11 11:00:00,84.301545,49.735815,86134.457,85162.0
14148,2022-11-11 12:00:00,80.665589,49.172187,86204.049,84911.0
14149,2022-11-11 13:00:00,85.690578,48.808181,86174.97,84671.0
14150,2022-11-11 14:00:00,87.605459,47.065768,85759.014,84279.0
14151,2022-11-11 15:00:00,86.469836,44.365904,85476.699,84115.0
14152,2022-11-11 16:00:00,91.914978,48.851591,86705.417,84808.0
14153,2022-11-11 17:00:00,92.911027,60.191838,88775.461,86543.0
14154,2022-11-11 18:00:00,75.679277,50.829347,88115.586,86677.0
14155,2022-11-11 19:00:00,98.964575,45.877064,86093.842,85502.0
14156,2022-11-11 20:00:00,83.545277,44.408653,83887.633,82870.0
14157,2022-11-11 21:00:00,77.2553,42.08476,81221.419,79776.0
14158,2022-11-11 22:00:00,68.43659,40.049517,77551.849,76095.0
14159,2022-11-11 23:00:00,47.152186,36.279183,73636.332,71989.0
14160,2022-11-12 00:00:00,55.204925,39.196274,70308.238,69679.0
14161,2022-11-12 01:00:00,41.782826,37.049792,68088.795,67289.0
14162,2022-11-12 02:00:00,46.385096,32.060476,66594.405,65875.0
14163,2022-11-12 03:00:00,33.595129,30.524892,65893.616,65120.0
14164,2022-11-12 04:00:00,40.752272,31.980036,66036.069,65298.0
14165,2022-11-12 05:00:00,64.11826,35.741384,67336.955,66820.0
14166,2022-11-12 06:00:00,33.262862,37.705079,69583.011,69649.0
14167,2022-11-12 07:00:00,37.120164,38.326145,72226.564,73021.0
14168,2022-11-12 08:00:00,35.573981,38.828354,75152.874,76014.0
14169,2022-11-12 09:00:00,42.283924,40.080539,77891.603,78127.0
14170,2022-11-12 10:00:00,50.537826,43.622196,79491.374,79165.0
14171,2022-11-12 11:00:00,44.01894,43.849293,79810.817,79369.0
14172,2022-11-12 12:00:00,60.796148,41.788035,79970.149,79162.0
14173,2022-11-12 13:00:00,54.375663,39.305782,80335.669,78592.0
14174,2022-11-12 14:00:00,50.022247,37.449748,80480.86,78184.0
14175,2022-11-12 15:00:00,34.497095,39.286139,80990.235,78326.0
14176,2022-11-12 16:00:00,56.906708,46.340324,82447.891,79290.0
14177,2022-11-12 17:00:00,56.466882,56.724304,85204.099,81332.0
14178,2022-11-12 18:00:00,53.387902,50.563136,84852.732,82936.0
14179,2022-11-12 19:00:00,50.52065,47.150582,83499.615,82927.0
14180,2022-11-12 20:00:00,55.957763,46.425422,81813.161,81364.0
14181,2022-11-12 21:00:00,33.099984,41.451893,79519.55,79131.0
14182,2022-11-12 22:00:00,41.95071,41.313129,76507.211,76329.0
14183,2022-11-12 23:00:00,34.692488,36.863184,73351.356,73073.0
14184,2022-11-13 00:00:00,45.731654,41.268529,70721.631,71737.0
14185,2022-11-13 01:00:00,39.599169,40.303136,69038.647,70143.0
14186,2022-11-13 02:00:00,33.753304,39.905232,68082.762,69231.0
14187,2022-11-13 03:00:00,35.789787,39.983706,67860.487,69125.0
14188,2022-11-13 04:00:00,33.914278,40.187191,68214.96,69723.0
14189,2022-11-13 05:00:00,35.128555,41.474412,69582.623,71751.0
14190,2022-11-13 06:00:00,36.243769,42.463769,72074.15,74375.0
14191,2022-11-13 07:00:00,45.090401,48.889425,74812.274,77208.0
14192,2022-11-13 08:00:00,56.736061,51.273494,77565.952,79544.0
14193,2022-11-13 09:00:00,40.543607,47.685175,78756.693,80642.0
14194,2022-11-13 10:00:00,38.815142,51.686866,78748.014,80810.0
14195,2022-11-13 11:00:00,38.898921,48.236555,78737.074,80734.0
14196,2022-11-13 12:00:00,43.715745,45.318684,79199.652,80601.0
14197,2022-11-13 13:00:00,43.256236,43.776819,79646.921,80104.0
14198,2022-11-13 14:00:00,41.340704,42.192581,80056.93,79787.0
14199,2022-11-13 15:00:00,34.50385,45.515493,81458.329,80405.0
14200,2022-11-13 16:00:00,51.371192,66.518698,84749.908,82975.0
14201,2022-11-13 17:00:00,66.021817,98.975357,89949.038,87407.0
14202,2022-11-13 18:00:00,59.911098,83.803999,91089.877,91159.0
14203,2022-11-13 19:00:00,64.232941,79.18386,90327.323,91415.0
14204,2022-11-13 20:00:00,50.701429,73.771239,89025.575,90095.0
14205,2022-11-13 21:00:00,46.268232,63.919849,86226.677,87635.0
14206,2022-11-13 22:00:00,44.922196,59.985936,83049.528,84908.0
14207,2022-11-13 23:00:00,42.990747,55.357804,80032.5,81757.0
14208,2022-11-14 00:00:00,39.13487,51.892152,77965.941,80173.0
